vertex,c3_baseline_x,c3_baseline_y,c3_baseline_z,c3_deformed_x,c3_deformed_y,c3_deformed_z,c5_deformed_x,c5_deformed_y,c5_deformed_z,c3_c5_error
1582,0.7283216,0.34940394,-0.00639512,0.71919935,0.36984571,-0.01671454,0.71919935,0.36984571,-0.01671454,0.0
1583,0.73066861,0.34603992,-0.00604775,0.72187384,0.36689238,-0.01619312,0.72187384,0.36689238,-0.01619312,0.0
1584,0.73832682,0.34359335,-0.00522174,0.72996348,0.36478745,-0.01529147,0.72996348,0.36478745,-0.01529147,0.0
1585,0.73853628,0.33801235,-0.00603551,0.73027692,0.36000427,-0.01589099,0.73027692,0.36000427,-0.01589099,0.0
1586,0.7363078,0.33282073,-0.00698417,0.7277825,0.35516749,-0.01651154,0.7277825,0.35516749,-0.01651154,0.0
1587,0.73263475,0.32845766,-0.00805624,0.72346722,0.35121662,-0.01756768,0.72346722,0.35121662,-0.01756768,0.0
1588,0.72769481,0.32527005,-0.00987171,0.71755842,0.34890129,-0.01938959,0.71755842,0.34890129,-0.01938959,0.0
1589,0.72246841,0.32369931,-0.01138357,0.71173703,0.34765353,-0.02108728,0.71173703,0.34765353,-0.02108728,0.0
1590,0.71702642,0.32408166,-0.01290238,0.70580632,0.34819198,-0.02311426,0.70580632,0.34819198,-0.02311426,0.0
1591,0.71171227,0.3261259,-0.01431965,0.70016373,0.35028441,-0.02487444,0.70016373,0.35028441,-0.02487444,0.0
1592,0.70717688,0.32957516,-0.01541954,0.69494436,0.35384687,-0.02630564,0.69494436,0.35384687,-0.02630564,0.0
1593,0.70407116,0.33417259,-0.01598623,0.69166901,0.35750318,-0.02745933,0.69166901,0.35750318,-0.02745933,0.0
1594,0.70263173,0.3396163,-0.0156018,0.69018707,0.36255197,-0.02726949,0.69018707,0.36255197,-0.02726949,0.0
1595,0.70267182,0.34489317,-0.01540567,0.69029648,0.3673741,-0.02715308,0.69029648,0.3673741,-0.02715308,0.0
1596,0.70475756,0.35039961,-0.01414877,0.69263146,0.37194525,-0.0260069,0.69263146,0.37194525,-0.0260069,0.0
1597,0.7080163,0.35471767,-0.01287463,0.69633947,0.37552148,-0.0245716,0.69633947,0.37552148,-0.0245716,0.0
1598,0.71275556,0.35788165,-0.01147591,0.70171476,0.37833373,-0.02272138,0.70171476,0.37833373,-0.02272138,0.0
1599,0.71821858,0.3591505,-0.00954615,0.70799486,0.37897225,-0.02058106,0.70799486,0.37897225,-0.02058106,0.0
1600,0.72366057,0.35876816,-0.00802734,0.71408241,0.37849946,-0.01885389,0.71408241,0.37849946,-0.01885389,0.0
1601,0.72938902,0.35676893,-0.00681213,0.72046046,0.37650517,-0.01724138,0.72046046,0.37650517,-0.01724138,0.0
1602,0.73361692,0.35328534,-0.00581958,0.7249446,0.37324565,-0.01613389,0.7249446,0.37324565,-0.01613389,0.0
1603,0.73713694,0.34873293,-0.00545496,0.72865812,0.36942945,-0.01555929,0.72865812,0.36942945,-0.01555929,0.0
